view_id_placeholder,user_guid_fk,stream_guid_fk,viewed_at,duration_ms,percentage_watched
1,usr-1163eea7,strm-11820554,2023-12-01,1553306,0.07500524764577608
1,usr-444d9fe6,strm-dfb657e7,2023-09-21,2775983,0.13340184290537746
1,usr-518a9ac3,strm-dd5301e8,2023-08-26,2743943,0.887961682336101
1,usr-73829c28,strm-19e12731,2023-08-25,261664,0.43277368793452525
1,usr-42a224cd,strm-38e0513f,2023-08-12,1251299,0.7454564388222974
1,usr-9580d0e0,strm-6ff63a33,2024-01-21,3372994,0.8532875255591346
1,usr-92d253cc,strm-1bfa3431,2023-10-12,1160580,0.5736633746437272
1,usr-9c6ed5ae,strm-ab21d388,2023-10-23,732842,0.8080085135346844
1,usr-c078555c,strm-eae79e1d,2023-08-27,3450934,0.1849243219714825
1,usr-027a7f5d,strm-7e90c710,2023-10-07,1681083,0.2620617002621837
1,usr-2b939700,strm-e1449cfd,2023-09-30,2938468,0.9153978326922504
1,usr-5126e2a2,strm-fffd3230,2024-01-17,2236513,0.6287562449170465
1,usr-1b518e43,strm-e85d57a6,2023-11-16,1469958,0.6373600586325731
1,usr-36cfb7e9,strm-d50979e1,2023-08-17,2587300,0.12926138805740023
1,usr-c1e5c048,strm-2fd0bd8b,2023-12-14,1495334,0.12213902812652316
1,usr-881561f2,strm-283d6b40,2023-08-25,1405813,0.16608220269386326
1,usr-a903ccdf,strm-2ca497e5,2024-01-08,2817397,0.7858722009818292
1,usr-26502772,strm-d974bd5b,2023-08-18,3047910,0.48375048072023075
1,usr-bbcf7f8b,strm-7b2daa26,2023-11-24,1380745,0.5003286878410173
1,usr-26bdfc7e,strm-53754772,2023-11-22,326481,0.42887215050171273
1,usr-1e5174b4,strm-d6fa0160,2023-09-18,2344973,0.06254307170064723
1,usr-588afa11,strm-39c5e70f,2024-01-18,219711,0.35576295029947524
1,usr-72426ec6,strm-bd7aab40,2024-01-07,2596478,0.3719648355810702
1,usr-a903ccdf,strm-55ed9d61,2023-09-29,3495879,0.9095588529945579
1,usr-26f11021,strm-7df6486f,2024-01-20,2384149,0.9020813356535824
1,usr-3e6626d8,strm-3df096cf,2023-11-14,1061593,0.5982187954408458
1,usr-36cfb7e9,strm-a4765a6d,2024-01-23,2039181,0.6285869227254327
1,usr-596c4741,strm-9e179358,2024-01-23,498241,0.12110556708618131
1,usr-632c3cc1,strm-0e48459b,2023-08-18,1572746,0.2966398715250781
1,usr-7779e4d2,strm-152ebed5,2023-12-06,456599,0.7937231353551837
1,usr-c53ff454,strm-0d5f9217,2023-11-24,2682788,0.26227552022508516
1,usr-50e5c515,strm-ce47f3e7,2023-08-31,556657,0.7018530127652267
1,usr-3bc89738,strm-b314dff3,2023-08-13,208115,0.9552705354710616
1,usr-7d09fa26,strm-5076e183,2023-11-19,2500042,0.3117499353784618
1,usr-e8a91a47,strm-869a60ee,2023-11-05,3158542,0.27569310037572486
1,usr-8ccd0a83,strm-18e9232d,2024-01-01,2310719,0.6572636795608517
1,usr-efb688ff,strm-c160c98f,2023-12-01,1186994,0.6619117684685041
1,usr-7da859d3,strm-9491997a,2024-01-09,1841891,0.24660963500183658
1,usr-ec79c293,strm-0b49e5d3,2023-10-08,3099984,0.8467192613892679
1,usr-085637fb,strm-d03ce682,2024-01-16,2956657,0.21440972432436534
1,usr-7e8b25eb,strm-48350211,2024-01-24,2399868,0.27359079206424697
1,usr-b5f7409e,strm-c32a92ac,2023-10-23,1369497,0.5583893227222394
1,usr-827b05a6,strm-47455b75,2023-09-13,3027967,0.7780031056278794
1,usr-54f907d6,strm-89620423,2023-10-06,130990,0.9925401410733438
1,usr-fa1c446b,strm-3d91daae,2024-01-25,656376,0.3357868273663297
1,usr-5dee8896,strm-14e827c6,2023-08-19,2005336,0.3671054341181053
1,usr-c6d706a3,strm-13a1e19f,2024-01-03,922172,0.6078084935033821
1,usr-7cce8a8e,strm-282ac91c,2023-11-28,3276782,0.20188996145295868
1,usr-fc5e4d17,strm-69a10843,2023-08-23,1923954,0.22277130113854465
1,usr-20b6624b,strm-9fee8eac,2023-09-24,700490,0.055048703539936
1,usr-d52433b1,strm-d9d669c4,2023-11-19,1370665,0.8207607240706881
1,usr-791413bf,strm-7d0e3720,2023-10-25,788072,0.4599721429856155
1,usr-d09bc153,strm-3be8015f,2023-08-21,3562594,0.4262810418703322
1,usr-632c3cc1,strm-876a6364,2023-08-25,1500288,0.6445983127349736
1,usr-13270652,strm-cac21ecf,2023-09-13,1915320,0.07457838546223144
1,usr-bef7e942,strm-53d5db68,2024-01-26,2992649,0.9630225077917436
1,usr-463f5ed7,strm-97760681,2023-11-02,3418881,0.828344553758265
1,usr-80f12197,strm-6ca97283,2023-11-18,718547,0.9824861084409192
1,usr-cb71bb86,strm-86eb42bf,2024-01-05,3525262,0.2644944086447367
1,usr-9ddcee95,strm-56bb5cfd,2023-11-25,959206,0.514284973344249
1,usr-4c948415,strm-60112f0c,2023-08-28,2762222,0.594896598056897
1,usr-cb14b308,strm-d46089bb,2023-09-20,135965,0.2802738668768138
1,usr-50c31d2b,strm-3f587295,2023-09-29,923242,0.8040490871405312
1,usr-701d4506,strm-3d55924c,2023-10-02,2011024,0.18055797055923906
1,usr-ac90e43b,strm-4e3912dc,2023-10-31,146736,0.4023783312218311
1,usr-bdcf781b,strm-05b54f8c,2023-10-19,2013150,0.6447007352577553
1,usr-3f5854f3,strm-2837a698,2024-01-08,150457,0.7931516133496198
1,usr-dcbc1ac7,strm-a98df1a3,2023-10-30,50981,0.7963877253390984
1,usr-e5576fac,strm-6327a07c,2023-08-26,1835979,0.14526951013557093
1,usr-fe43756d,strm-53754772,2023-08-13,891801,0.764032380043862
1,usr-8f940196,strm-134b35d2,2023-09-09,1121895,0.1551811358773872
1,usr-5d9e1a61,strm-aa920ac8,2023-11-17,1438830,0.43975266825612724
1,usr-3ee0a362,strm-d74f89c8,2023-11-30,2687977,0.1880786945745333
1,usr-6534dcf1,strm-08bec045,2023-08-11,3155406,0.4319267574530213
1,usr-eacde6cf,strm-c05379c7,2023-12-27,3158168,0.5309720974794796
1,usr-14db22af,strm-23b6a130,2023-12-24,2565089,0.22156821501780471
1,usr-a6077c58,strm-9491997a,2023-11-09,3311461,0.1165409324669759
1,usr-a28df583,strm-1297d6f8,2023-08-13,2680050,0.7957615994608029
1,usr-69441f05,strm-526185b7,2024-01-06,1717960,0.7505101036692352
1,usr-027a7f5d,strm-e1992bca,2023-10-04,1170835,0.3769098571220634
1,usr-2406467a,strm-4b6abb03,2023-12-29,165366,0.6011616899148587
1,usr-1e5174b4,strm-50ea764a,2023-10-25,1132374,0.9597265464993879
1,usr-444d9fe6,strm-f5c241f3,2023-09-16,761525,0.9823891313500626
1,usr-372dec69,strm-fe6b766d,2024-01-11,2294466,0.6452176043813495
1,usr-fb24cc0a,strm-d69fdb0f,2023-09-27,1862850,0.7691602322416368
1,usr-65f183f2,strm-f54854b2,2024-01-23,1805033,0.7471466785520351
1,usr-6030c159,strm-3e241767,2023-10-18,154455,0.5928637599912008
1,usr-56248453,strm-85c0b3d7,2023-08-19,548342,0.43279469121319863
1,usr-42c11654,strm-1bf9d1ce,2023-12-22,1216029,0.3769517556260671
1,usr-86d78b9c,strm-a879cb2b,2024-01-13,375635,0.9107653174476043
1,usr-f5ef4dc4,strm-acc4a410,2023-09-14,490119,0.17109787256139955
1,usr-f9e4791d,strm-ab2490cb,2023-10-11,124735,0.05055024351642194
1,usr-0b3665ec,strm-db25c8c1,2023-09-20,1360635,0.8492158295647202
1,usr-4ab5ccfe,strm-3e241767,2023-11-30,1467576,0.06367148585768477
1,usr-fb750c80,strm-e359d183,2023-09-04,2104223,0.5153422816146995
1,usr-5c49cc50,strm-8f88e4e2,2023-09-14,686013,0.7527827828252254
1,usr-0ad9ff9a,strm-6e9f6425,2023-10-22,1982958,0.13642151389334362
1,usr-85d06d7e,strm-0faa82e0,2023-11-21,758396,0.3239357120406288
1,usr-79af3e4c,strm-1a53c1ac,2024-01-09,1644866,0.6822887821820309
1,usr-5dee8896,strm-b4744ca7,2023-10-03,1614634,0.7315252507621773
1,usr-2477a592,strm-fffa0295,2023-10-27,3356269,0.9041755632557575
1,usr-70c09b42,strm-9ef10443,2023-12-25,857409,0.17410587737055072
1,usr-189e7076,strm-75bc8e40,2023-08-22,3459314,0.36907103847753003
1,usr-a5489e02,strm-520393ea,2023-10-03,838613,0.31610202684676986
1,usr-5edbd7ab,strm-a36e429d,2023-11-30,2753366,0.6163390495748367
1,usr-f6c19cef,strm-0eeb2fc7,2023-12-29,171005,0.5143745030815161
1,usr-ed25aa70,strm-ccd6eeb8,2023-11-20,3292394,0.819322446121497
1,usr-44db6678,strm-8be236c8,2023-12-05,3039249,0.9224449673904473
1,usr-765f33ed,strm-e3b019d0,2023-08-29,706090,0.7566209127111747
1,usr-ee899f62,strm-5467bab5,2023-12-19,1066894,0.6595055881705487
1,usr-b803e93a,strm-372e888c,2023-11-02,1206282,0.8715386845318794
1,usr-0514c929,strm-298d6afb,2024-01-16,170530,0.7386047045097135
1,usr-30081e8e,strm-389cfcf4,2024-01-19,3565434,0.46388771937877576
1,usr-4ab5ccfe,strm-a3fdbaf3,2023-09-02,3275991,0.22147560518949722
1,usr-4d078e3d,strm-71a75513,2023-11-14,341478,0.5914562900503714
1,usr-9ddcee95,strm-3a8d3932,2023-11-21,666050,0.8851590242768326
1,usr-0ad9ff9a,strm-d25ca7fa,2024-01-08,641926,0.15637935752396812
1,usr-ac38c808,strm-d781742e,2023-11-22,1125522,0.5265801169909601
1,usr-479baf6a,strm-d4a49631,2023-12-31,266755,0.23215341563924424
1,usr-fc5e4d17,strm-58fb369b,2023-12-04,273852,0.5110400067312367
1,usr-50e5c515,strm-26b32a9e,2023-09-01,3385046,0.48676854398973174
1,usr-f639d715,strm-1c05c4c2,2023-09-15,2073897,0.636180433268975
1,usr-121c0ded,strm-54f257fb,2023-08-17,2818477,0.2933370129859414
1,usr-bf539df9,strm-9b91858c,2024-01-23,1253940,0.9835119670889725
1,usr-dd00e10f,strm-890d1666,2024-01-20,620202,0.26729532270370676
1,usr-40e56a4d,strm-ed766c1b,2024-01-08,2427140,0.8727505293904039
1,usr-5b3a1a8c,strm-971f89cf,2023-08-25,2242899,0.7768950250516431
1,usr-be1a878c,strm-a51070a3,2023-08-31,2813589,0.1135182801970335
1,usr-e8a91a47,strm-88e96d08,2023-09-03,86078,0.3487418275349636
1,usr-d5c916af,strm-d8ae28a4,2023-10-24,1366978,0.438454036352928
1,usr-b8a6b00f,strm-3df096cf,2023-08-25,362863,0.0800093599528012
1,usr-e6c2655e,strm-1bad0781,2023-10-21,2719285,0.7822774061812281
1,usr-0ec4589c,strm-1643ba28,2024-01-06,1673620,0.8545537617463483
1,usr-f7c864f7,strm-934446f0,2023-08-29,61199,0.21568535520979076
1,usr-a9449936,strm-100fb4b8,2023-10-03,2312252,0.5819850470126698
1,usr-61a99053,strm-6c6bac4c,2023-11-28,3068551,0.10942090319432088
1,usr-ba47117e,strm-6a8f34ea,2023-11-04,1427735,0.35794211646685886
1,usr-632c3cc1,strm-53f4016b,2023-08-16,553026,0.2491982992755566
1,usr-b7be189e,strm-6e9f6425,2023-09-25,1631054,0.6771075466205018
1,usr-c650182a,strm-16e4ace8,2023-12-29,345641,0.3673179325928513
1,usr-626d9652,strm-d8ae28a4,2023-11-14,2298284,0.18676386976936188
1,usr-c73ab85e,strm-ff776f83,2024-01-04,3477357,0.9616722737242622
1,usr-671a3c2c,strm-fe20bedf,2023-11-02,995426,0.9065382913043046
1,usr-c6f1b3d2,strm-851bfb12,2023-08-30,2984641,0.09142952509047614
1,usr-ca7e1454,strm-59070e94,2023-10-08,3241901,0.5179871259716095
1,usr-d799321b,strm-d25ca7fa,2023-11-01,2361137,0.8861787656968958
1,usr-144c1c07,strm-47455b75,2023-09-07,2915053,0.9904345896385174
1,usr-ff1a7c19,strm-9491997a,2023-12-06,3347800,0.3667034944455651
1,usr-bb983f41,strm-a70cf48d,2023-11-16,85742,0.48867781028827
1,usr-a840ec19,strm-11820554,2024-01-24,1024396,0.9019972562314689
1,usr-d5c916af,strm-5be8a7a2,2023-11-07,2275209,0.5470023060122894
1,usr-d12b225b,strm-fffd3230,2023-08-23,670536,0.6429694104663226
1,usr-8ccd0a83,strm-23869457,2023-11-11,1859838,0.7099585055359176
1,usr-a1e12cfb,strm-d6fa0160,2023-08-17,2208803,0.626757152108345
1,usr-75a0bce6,strm-ec05082a,2023-09-14,2058432,0.9989288413392139
1,usr-1447e27f,strm-829837e8,2023-11-09,1190890,0.42620069547951595
1,usr-b0ca75f8,strm-4e0bbe68,2023-10-19,3100595,0.5371518678421323
1,usr-99cc2a7a,strm-8ed0a73b,2023-11-08,1941255,0.868189428200674
1,usr-52472410,strm-2330deac,2023-09-09,2235050,0.47332125396184593
1,usr-b4b12cc2,strm-4e0bbe68,2023-11-04,2481574,0.053498880174548145
1,usr-2608ece1,strm-1858b4ff,2023-08-14,1203330,0.6425604466970963
1,usr-29937978,strm-d3f0a253,2023-08-28,3427821,0.9508569253654995
1,usr-5d8185a2,strm-651597df,2023-10-30,3230288,0.3746874441928609
1,usr-cd35d433,strm-4430d3f6,2023-12-29,2381605,0.7769204536316873
1,usr-4c948415,strm-c160c98f,2023-08-31,1567512,0.10462685281283568
1,usr-5d8185a2,strm-54f257fb,2024-01-26,1753179,0.8919989529426013
1,usr-596c4741,strm-f5b5cc51,2023-08-17,403124,0.3871287687773358
1,usr-dc0db5f4,strm-418bc8fb,2023-09-03,161828,0.49179864701856524
1,usr-79af3e4c,strm-a352ee39,2023-10-11,2521378,0.8700261070943782
1,usr-5d8185a2,strm-1bfa3431,2023-12-19,2505592,0.13077179549968906
1,usr-027a7f5d,strm-b10ae839,2023-12-27,1326867,0.16553162124667725
1,usr-3ec37cbe,strm-f1fe5d11,2023-08-23,2998226,0.5935471235134374
1,usr-872b9290,strm-f3fbc9f0,2023-12-29,2023024,0.15838061816962026
1,usr-a5489e02,strm-a090f9f1,2023-11-20,1845345,0.28700758195291615
1,usr-13fe5aee,strm-34c57504,2024-01-23,3124336,0.37363572516945226
1,usr-fb24cc0a,strm-cd3419ff,2023-10-04,1787359,0.7111558091236745
1,usr-04ed2095,strm-9cc1c72a,2023-08-21,886244,0.6290117315890246
1,usr-732748d8,strm-31c99b1b,2024-01-03,2918942,0.638749808846247
1,usr-e6c2655e,strm-dd5301e8,2023-11-10,2302296,0.47197387182541073
1,usr-3b4003ba,strm-d9d669c4,2023-12-21,1340066,0.37727449026109616
1,usr-e4d9c4ab,strm-14e827c6,2023-08-20,1344453,0.7511245025121946
1,usr-827b05a6,strm-e629fff2,2023-12-22,2276161,0.08149890790691011
1,usr-e596b439,strm-fa53447c,2023-09-10,335105,0.3277971756635812
1,usr-366b6c56,strm-872536ac,2023-08-21,3507621,0.5305372411170391
1,usr-14139641,strm-3abd251f,2024-01-20,2353062,0.7861200009783662
1,usr-f336f8c3,strm-47455b75,2023-09-08,1285932,0.09084007432898625
1,usr-4a4ef4ec,strm-4430d3f6,2023-12-11,2765117,0.1815110249454997
1,usr-7cce8a8e,strm-b68f89b0,2023-11-26,2641492,0.400222960110171
1,usr-4eaabdf1,strm-9d294327,2024-01-16,592413,0.9761752001895126
1,usr-1671e858,strm-69b8eddf,2023-10-25,3218063,0.9341087719860605
1,usr-72ccffda,strm-89620423,2023-09-14,810018,0.07902373813059996
1,usr-513995eb,strm-4e0bbe68,2024-01-26,2935442,0.5525288755663723
1,usr-06930d2f,strm-100fb4b8,2023-11-29,3409809,0.1690785747118751
1,usr-3aab52ef,strm-0a4d3a9f,2023-11-17,3282528,0.2649693440353427
1,usr-3ac00a9e,strm-939e96f1,2023-12-20,2426774,0.4393425320079512
1,usr-4a4ef4ec,strm-f999fed5,2023-10-02,2025914,0.9375276437653157
1,usr-8af206a3,strm-fc0ceaa2,2024-01-20,2253477,0.46961580490284466
1,usr-827b05a6,strm-c3da9271,2023-12-20,1011514,0.3361844224088595
1,usr-5b3a1a8c,strm-d8ae28a4,2023-08-20,1156518,0.09464302419710627
1,usr-61c15ac5,strm-4e89cd0e,2023-12-24,3402156,0.9001052583737394
1,usr-ac977fcf,strm-8279ce89,2024-01-08,2007703,0.6516424063585573
1,usr-c290715c,strm-afde325d,2024-01-24,3221843,0.33943298482154005
1,usr-9ee9797d,strm-1ac3db41,2023-10-31,930490,0.26520966604961055
1,usr-aded0a89,strm-4d5f1fca,2023-11-29,3507075,0.628754365590744
1,usr-2477a592,strm-fde85579,2023-11-24,824212,0.09260530855367291
1,usr-189e7076,strm-4ffd2c6d,2023-11-30,568036,0.9496520385392561
1,usr-f5a74836,strm-b4494536,2023-12-22,892117,0.757275653045806
1,usr-50c31d2b,strm-c6f4d134,2023-11-04,799547,0.6931272441636732
1,usr-0a166644,strm-fcc59680,2023-08-15,2149841,0.3001431214789129
1,usr-dc0a54ab,strm-138026b5,2023-11-19,561169,0.7385555240793871
1,usr-b2838242,strm-0960524b,2023-08-28,864993,0.16485686303206476
1,usr-1e6e7597,strm-0bf38f86,2023-09-22,1400739,0.26650065834167797
1,usr-333c0324,strm-ed766c1b,2023-10-12,3531603,0.14444081969965614
1,usr-71da06be,strm-7df6486f,2023-08-25,3004404,0.8538989729005783
1,usr-0b62c162,strm-d25ca7fa,2023-11-22,3285080,0.9378125171326148
1,usr-8c7d0739,strm-dfcba2db,2023-10-31,2547358,0.9130645434411522
1,usr-323f5e0a,strm-a662c316,2023-12-25,3419120,0.6585079630093391
1,usr-c73ab85e,strm-0e633d7d,2023-10-05,1734632,0.41822527194414566
1,usr-f8618f0d,strm-ed766c1b,2023-10-05,45362,0.19419557354329842
1,usr-77f1c9d7,strm-793009e0,2023-12-06,1611097,0.6344640622858471
1,usr-beb37d4a,strm-babacce5,2024-01-09,2019939,0.28814789827233644
1,usr-0bbe3b0f,strm-138026b5,2024-01-01,1296076,0.34192768736434626
1,usr-d4df49b7,strm-2837a698,2023-10-29,805556,0.8109812291045587
1,usr-3bc89738,strm-7fda26ef,2024-01-29,3121671,0.4622410307356297
1,usr-9526250e,strm-3b0fed7f,2023-12-08,1094918,0.8372413849891748
1,usr-0ec4589c,strm-f85bf81c,2023-09-02,2164182,0.6632592812423589
1,usr-bbcf7f8b,strm-8be236c8,2023-11-04,466997,0.9452959498258543
1,usr-28fafd3f,strm-59e3516d,2023-12-30,1739307,0.9971269813007396
1,usr-189e7076,strm-f386f589,2023-08-17,1279814,0.6677162542659101
1,usr-39360c70,strm-6596f30b,2023-10-31,2774502,0.356017736164938
1,usr-5c52e4cd,strm-f31a1d75,2023-08-15,3462094,0.8815876017420691
1,usr-3f3512e2,strm-9d52dc38,2023-09-27,927154,0.9414919867457898
1,usr-009d8703,strm-d50979e1,2023-10-30,1018219,0.055904247009773686
1,usr-69d7cde7,strm-31d85f18,2023-10-16,832443,0.3067702981182996
1,usr-89bb5a1a,strm-97f49504,2023-08-20,1421197,0.383053641521987
1,usr-90c3f09e,strm-5c301abd,2023-11-30,344407,0.5229600669677252
1,usr-406894bd,strm-e03a3d4c,2023-12-16,2994974,0.08716504622955401
1,usr-26bdfc7e,strm-ad530533,2023-08-25,1621127,0.8890937236887623
1,usr-444d9fe6,strm-29ed88ab,2023-10-11,2466392,0.6461362063981563
1,usr-f43eed59,strm-6da39af7,2023-11-04,949657,0.7247698119687991
1,usr-02baa55b,strm-53f88c16,2023-11-01,2097987,0.1412195721142094
1,usr-56b88022,strm-68bc7aad,2023-12-15,1574701,0.4568553647154943
1,usr-14139641,strm-1c415f21,2023-10-14,1331545,0.8680989235505016
1,usr-5031f8f9,strm-23b6a130,2023-11-30,2392453,0.8753440989972457
1,usr-a4a6fc95,strm-809a7c2b,2023-10-03,849485,0.36331405892037894
1,usr-60e3aeb4,strm-e83b1ca5,2024-01-19,2454299,0.9300819447665484
1,usr-81801aa9,strm-8be236c8,2023-11-07,784572,0.6194455550171577
1,usr-74f3c0f1,strm-c3da15e5,2023-12-16,979211,0.7526593567487851
1,usr-e4d9c4ab,strm-142df16c,2023-10-20,3504062,0.35441567698597537
1,usr-98ce3dfa,strm-6277e2db,2023-11-18,1074532,0.38313352019558394
1,usr-89bb5a1a,strm-a9c75173,2023-12-07,435792,0.9124219503623913
1,usr-f336f8c3,strm-a851235e,2023-11-19,2292257,0.9480047641404797
1,usr-238cc9d1,strm-d2790257,2023-10-12,1086571,0.7763140433270801
1,usr-13270652,strm-f4dcb7a3,2023-12-08,2560209,0.2877853122798787
1,usr-62a05217,strm-9398132c,2023-09-29,1973107,0.5602646406398482
1,usr-d96c63ee,strm-84ea251e,2023-11-30,987965,0.41140051201015454
1,usr-626d9652,strm-e2fd9531,2023-11-02,2410909,0.29985424498015495
1,usr-a4a6fc95,strm-53f88c16,2023-08-25,3131537,0.2941705046880731
1,usr-cddb9eb8,strm-aa2492b2,2023-09-17,1713679,0.49583638148558484
1,usr-e7daae4a,strm-f1fe5d11,2023-09-11,225837,0.8807268325246533
1,usr-98602e22,strm-2e76ee0c,2023-12-14,3125460,0.253516774388147
1,usr-4467f9fa,strm-e2e57d6b,2024-01-23,2891826,0.9766058285165543
1,usr-f5fd3371,strm-0ab09577,2023-10-22,2138235,0.8642911374273641
1,usr-3363230e,strm-1c05c4c2,2024-01-02,708842,0.922316697373258
1,usr-5dee8896,strm-452297ad,2024-01-15,272172,0.12328378693504957
1,usr-91e0bbe2,strm-fec1ad07,2023-12-05,1877387,0.9619575663416613
1,usr-86d78b9c,strm-e1683215,2023-11-23,809211,0.9484999276052487
1,usr-21efc034,strm-6dde86b8,2023-08-14,2322925,0.3037833915342913
1,usr-17be4c2c,strm-5a771350,2023-08-12,1528024,0.5288677570993336
1,usr-e3ae5358,strm-53754772,2024-01-12,2029061,0.15565239345926607
1,usr-15317707,strm-aad84c34,2023-09-16,1285229,0.20881424847312058
1,usr-49c77fa2,strm-8e2de966,2023-11-30,1174204,0.7989413457726391
1,usr-306cf904,strm-e92b7e98,2023-09-05,3113689,0.9239894308924211
1,usr-c650182a,strm-8cbe38eb,2023-09-29,2114712,0.4292746029488193
1,usr-00d49d85,strm-59a2c1fd,2023-11-17,1080959,0.5169944276641231
1,usr-8feb7c1c,strm-fffd3230,2023-12-05,1694021,0.804022791319667
1,usr-0b8510e9,strm-cfb9debb,2023-11-11,2743030,0.3995472538947083
1,usr-372dec69,strm-2829783d,2023-12-20,1902927,0.8185568565516872
1,usr-a7afcfb0,strm-1ac3db41,2023-12-11,49448,0.5169608609384985
1,usr-920f9794,strm-1d88ed4c,2023-11-03,817930,0.625275734028912
1,usr-5821d126,strm-2837a698,2023-10-11,2787229,0.9250702133840869
1,usr-effdbab4,strm-521eea0a,2023-10-31,1548007,0.5760752881478203
1,usr-8305d36e,strm-1968a03d,2023-12-28,335513,0.8172255316380739
1,usr-724e9af6,strm-68bc7aad,2023-10-21,2350572,0.9942929095683476
1,usr-9c72a61f,strm-c72b0737,2023-11-19,1423858,0.7027036427732927
1,usr-03282f4d,strm-eaaf32bd,2023-09-05,1761148,0.38067001685911467
1,usr-238cc9d1,strm-56bb5cfd,2023-10-08,3486884,0.5217747909499996
1,usr-f7587bb6,strm-39bd7106,2023-12-04,438113,0.5897354664587555
1,usr-3d9eb86c,strm-1d2e2249,2023-12-07,3537259,0.08658877571644501
1,usr-39360c70,strm-69cece41,2023-12-17,2619131,0.34642376477240744
1,usr-154b2291,strm-22a0e579,2023-08-28,1295892,0.42364871681747834
1,usr-4701e91e,strm-fff853e2,2023-08-24,496105,0.3445318911078388
1,usr-827b05a6,strm-8cf8e636,2023-08-28,1419717,0.49653427459536653
1,usr-89bb5a1a,strm-eaaf32bd,2023-09-12,2465527,0.08076952459705433
1,usr-e23b4e7d,strm-8fec5b60,2023-08-15,1840189,0.38746393572311844
1,usr-7cce8a8e,strm-1e65aac4,2023-12-03,359395,0.9990373741443028
1,usr-63bd7d24,strm-1115a286,2023-08-26,2308834,0.3164859145128605
1,usr-72426ec6,strm-418bc8fb,2023-09-04,3115863,0.7235887621157745
1,usr-406894bd,strm-7a5b7c38,2023-12-10,3548295,0.33917422923844204
1,usr-d4df49b7,strm-3bfda37c,2023-10-23,1872917,0.37707329354380026
1,usr-3ec37cbe,strm-59070e94,2023-08-30,414370,0.7405176578084386
1,usr-009d8703,strm-1297d6f8,2023-10-05,2779637,0.9827757375214413
1,usr-bba6c0a7,strm-283d6b40,2023-10-21,2559403,0.23984825324096715
1,usr-814f938d,strm-a993e2fb,2023-10-27,2210709,0.8085926579620228
1,usr-ce9dc48c,strm-a4e246b3,2023-11-20,1781524,0.4529700000731602
1,usr-75a0bce6,strm-41820166,2023-09-24,3469303,0.8898377045090354
1,usr-14139641,strm-151035e6,2024-01-04,664297,0.2539817992653742
1,usr-3c352d4a,strm-283d6b40,2023-09-10,182763,0.6950526885921012
1,usr-3012b316,strm-fb49344a,2024-01-31,620178,0.7278787450606402
1,usr-0e884c91,strm-6cc8e5bb,2024-01-25,2668218,0.7042511619716353
1,usr-98bb8be9,strm-059644b8,2024-01-15,1254476,0.0662193859703095
1,usr-3f5854f3,strm-26b32a9e,2023-08-22,2943819,0.0637238507228361
1,usr-60e3aeb4,strm-7090f760,2023-12-30,2807992,0.9945308239406015
1,usr-84ac4056,strm-a4765a6d,2024-01-10,477083,0.5781640608831883
1,usr-a9449936,strm-7c82b4a2,2023-09-27,1271510,0.7698421087219246
1,usr-98bb8be9,strm-e3b019d0,2023-12-24,2892334,0.7601052936957228
1,usr-926ac9f6,strm-1a0e9ac5,2023-09-07,2452295,0.1602798133580581
1,usr-91326388,strm-0960524b,2023-09-27,1789137,0.2065171658675739
1,usr-82ddf0af,strm-6873a2b5,2023-12-13,3316212,0.4018816487016931
1,usr-ae04a0b9,strm-8aa851f1,2023-12-14,1253977,0.5485611380812747
1,usr-ee4589ed,strm-0512379e,2024-01-18,2947867,0.5471546734082872
1,usr-dd00e10f,strm-dff9bf57,2023-12-10,2254115,0.8972815705670758
1,usr-d5c916af,strm-841aa64c,2023-12-26,1617401,0.846622215531436
1,usr-14d8a4a4,strm-77f1601e,2024-01-07,3002510,0.8014819446448104
1,usr-dfb94e4b,strm-d8207b18,2023-10-06,2831805,0.6679641498835894
1,usr-14139641,strm-7b35d1ba,2023-10-23,941036,0.45915098292370665
1,usr-17ffe674,strm-953d9a71,2023-08-13,1623576,0.4530972369974399
1,usr-ac6645c9,strm-77f1601e,2023-10-16,223183,0.09221826323205898
1,usr-9df53057,strm-f9d0e7ef,2023-09-25,69143,0.6267979108897701
1,usr-8e35de03,strm-2e76ee0c,2023-11-02,328840,0.18593371755378357
1,usr-258b7744,strm-2900cd6a,2023-11-17,1432350,0.520027657638102
1,usr-02baa55b,strm-35fbf315,2023-10-16,3504475,0.7775180352506634
1,usr-50c31d2b,strm-0ecdc4fb,2023-09-10,572526,0.4750149141865834
1,usr-91e0bbe2,strm-0848348d,2024-01-04,3149518,0.5001618119455631
1,usr-eacde6cf,strm-095e1b5f,2023-12-06,3270383,0.9223063546502058
1,usr-b151114e,strm-4415d62b,2023-11-09,126914,0.1551984130684578
1,usr-a4a6fc95,strm-d8ae28a4,2023-09-26,142048,0.6887945902875909
1,usr-3915ac42,strm-53982203,2023-11-19,1884749,0.10485448494692591
1,usr-4f391fc8,strm-5d72e3a7,2023-12-20,116629,0.6385551633698935
1,usr-d07e4b0c,strm-4bd7337b,2024-01-26,1209600,0.3758801444373879
1,usr-1953e006,strm-ec61c491,2023-09-01,3427734,0.7531670028122323
1,usr-709d4205,strm-53d5db68,2024-01-08,2167971,0.3490198607540243
1,usr-ae04a0b9,strm-0e22ec84,2023-08-24,2197761,0.8588639733486878
