view_id_placeholder,user_guid_fk,product_guid_fk,viewed_at,duration_ms
1,usr-3076ff98,prod-18b09873,2023-02-05,275537
1,usr-84f78a3a,prod-71b24e4e,2023-08-11,222209
1,usr-cc7b218f,prod-60b2c58e,2023-08-29,88844
1,usr-d09bc153,prod-a0ae2046,2023-06-21,45180
1,usr-7e12a659,prod-e160191a,2023-03-28,16058
1,usr-3363230e,prod-18b09873,2023-11-05,77355
1,usr-7e16f81c,prod-c2e56198,2023-10-01,116590
1,usr-a8fe9eb3,prod-0df0dd13,2023-08-15,69699
1,usr-1e88f33b,prod-94bf2a10,2023-06-19,20082
1,usr-680aa584,prod-da5eae5e,2023-10-29,184586
1,usr-51c29118,prod-43d33fcb,2023-01-23,21113
1,usr-939cea05,prod-c030197c,2023-04-09,279608
1,usr-3d9eb86c,prod-b779c634,2023-07-24,177159
1,usr-83cd1f50,prod-22af9c0e,2023-03-18,16695
1,usr-f854ca85,prod-3c00037f,2023-08-06,265912
1,usr-3ee0a362,prod-c9d749fb,2023-04-08,166618
1,usr-bea395f0,prod-e6474660,2023-03-28,66858
1,usr-463dd2ea,prod-da09074d,2023-05-03,144198
1,usr-9ee9797d,prod-fcfcc63d,2023-11-30,144746
1,usr-bf539df9,prod-5ca7ce24,2023-08-02,109011
1,usr-5b3a1a8c,prod-c99b0529,2023-09-02,7297
1,usr-8a1ebbc9,prod-48a9d570,2023-04-20,19615
1,usr-4467f9fa,prod-486a7a12,2023-04-03,212610
1,usr-dd00e10f,prod-9e99072a,2023-01-31,70041
1,usr-cd636afa,prod-899ab27e,2024-01-01,137600
1,usr-c290715c,prod-40ab400c,2023-03-05,118188
1,usr-c53ff454,prod-043c3c78,2023-10-29,278786
1,usr-5c52e4cd,prod-0c162ffe,2023-02-26,78099
1,usr-2406467a,prod-426bf8e5,2024-01-14,228830
1,usr-eb444eae,prod-bf4826ec,2023-10-03,75018
1,usr-5947e2fd,prod-c53a8293,2023-05-30,11768
1,usr-e90f4a76,prod-e90f1dcc,2023-05-04,189125
1,usr-226686e4,prod-1b2ca0e8,2023-12-17,26233
1,usr-f8c573d0,prod-c5d8a103,2023-07-27,9294
1,usr-406894bd,prod-a8852e68,2023-04-04,163161
1,usr-4a41ac76,prod-34068f6c,2023-02-03,106536
1,usr-a4db4a49,prod-c2255e2a,2023-03-05,186746
1,usr-71da06be,prod-4f5d209c,2023-12-11,97249
1,usr-0ec4589c,prod-a46410be,2023-05-26,241445
1,usr-5b3a1a8c,prod-4c8ed389,2023-07-21,8985
1,usr-5c54b24b,prod-fc4d0413,2023-06-20,174724
1,usr-1953e006,prod-246409d7,2023-02-22,94373
1,usr-e7daae4a,prod-a75e1968,2024-01-06,4108
1,usr-3d7299a5,prod-18b65069,2023-09-05,167959
1,usr-0b3665ec,prod-dcee582b,2023-03-11,182180
1,usr-3d9eb86c,prod-2bcb4943,2023-04-04,203097
1,usr-7e8b25eb,prod-751d53dc,2023-06-04,19817
1,usr-ef115f72,prod-e942d43c,2023-04-24,95502
1,usr-a3b882b4,prod-9380ccb8,2023-08-01,12168
1,usr-4a2043e9,prod-78e8c6fe,2024-01-15,15239
1,usr-91e0bbe2,prod-a48b876f,2023-02-09,108264
1,usr-70c09b42,prod-b418d26e,2023-06-27,61606
1,usr-238cc9d1,prod-aec75206,2023-01-23,42814
1,usr-7779e4d2,prod-48b00f65,2023-09-11,220234
1,usr-b137c1a6,prod-6ff83f8b,2023-08-09,120257
1,usr-3bc89738,prod-7106cbf3,2024-01-07,258996
1,usr-04ed2095,prod-99b36aa4,2023-08-10,69610
1,usr-5b3a1a8c,prod-eb4cda81,2023-08-19,58935
1,usr-6d3f0a0d,prod-4d575ef8,2023-07-28,48259
1,usr-2dcc6710,prod-cef52229,2023-12-14,267903
1,usr-588afa11,prod-3c827324,2023-07-01,161634
1,usr-d4b3ddf8,prod-135e826b,2023-11-12,253128
1,usr-7997105c,prod-9d5f8359,2023-12-10,146854
1,usr-9ee9797d,prod-8ba4beb1,2023-06-14,176097
1,usr-12eff5db,prod-78027b27,2023-11-03,286361
1,usr-d52433b1,prod-cf285d70,2023-08-28,222830
1,usr-d317658b,prod-f9922a14,2023-07-27,195444
1,usr-9d300478,prod-76cdcb9c,2023-09-14,221868
1,usr-28595c80,prod-3695e9a0,2023-03-11,47512
1,usr-306fc64c,prod-28b1e7f6,2023-09-30,294921
1,usr-8cf580a5,prod-db49eba4,2023-04-15,61087
1,usr-3076ff98,prod-bb0b397e,2023-02-10,14509
1,usr-4f391fc8,prod-a61f8af4,2023-12-29,199599
1,usr-b4cbcbcc,prod-b0ab0e3f,2023-12-30,234804
1,usr-69d7cde7,prod-ed0e2afc,2024-01-24,245434
1,usr-da64cec7,prod-df719e6e,2023-08-06,40023
1,usr-7997105c,prod-7c5501fa,2023-03-15,121114
1,usr-eacde6cf,prod-eba7b339,2024-01-09,215977
1,usr-19926c0a,prod-69232bd9,2023-05-12,214663
1,usr-cbb51816,prod-2eafe68f,2023-03-04,86095
1,usr-f73d983e,prod-6573e0c2,2023-07-07,183270
1,usr-69441f05,prod-7b23b5df,2023-03-17,87223
1,usr-306cf904,prod-5fa51b7f,2023-09-06,95073
1,usr-81801aa9,prod-862b6947,2023-10-10,120101
1,usr-3d7299a5,prod-8747229e,2024-01-30,172619
1,usr-06930d2f,prod-a509bd71,2023-07-02,139902
1,usr-98ce3dfa,prod-e7feadeb,2023-11-04,189286
1,usr-f336f8c3,prod-cc140a72,2023-08-14,167513
1,usr-63bd7d24,prod-bea130e4,2023-03-18,146212
1,usr-16d0b48f,prod-5cd3d5ea,2023-01-29,176945
1,usr-28642958,prod-528f3d74,2023-09-16,54841
1,usr-3ab862f4,prod-3cdafe5b,2023-02-10,255406
1,usr-3ac00a9e,prod-d85b1a84,2023-02-18,55106
1,usr-5d8185a2,prod-690611b6,2023-11-23,7961
1,usr-cb14b308,prod-dcee582b,2023-02-11,211666
1,usr-ae915f94,prod-4203bdab,2023-04-29,231225
1,usr-306fc64c,prod-5da78f52,2023-07-17,24751
1,usr-366b6c56,prod-24c44842,2023-05-17,11817
1,usr-a734dfa1,prod-ddab1ece,2023-03-27,31537
1,usr-4a2043e9,prod-77808d3d,2024-01-10,148769
1,usr-44db6678,prod-45e50f9a,2023-03-14,247557
1,usr-5fabae9d,prod-6305d52c,2023-11-24,261804
1,usr-fe19be82,prod-e8f5ee17,2023-09-12,61407
1,usr-1953e006,prod-4c8ed389,2023-06-21,93019
1,usr-ac8641c4,prod-919534d0,2023-09-13,87303
1,usr-8342d31a,prod-ccf673f2,2023-10-08,98831
1,usr-32807830,prod-b6a06860,2023-03-28,130876
1,usr-5c52e4cd,prod-be37517c,2023-07-01,144578
1,usr-ece69e4b,prod-bbabf535,2023-06-24,158195
1,usr-c290715c,prod-7264fae2,2024-01-23,130176
1,usr-83cd1f50,prod-a9869a44,2023-04-21,237621
1,usr-707be311,prod-8eef7fa7,2023-11-09,192139
1,usr-e9ad683a,prod-b84a2d08,2023-02-26,110661
1,usr-e43aa2c9,prod-c48db6bc,2023-03-26,253843
1,usr-5fddd5e0,prod-1a5cd675,2023-03-01,21965
1,usr-d52433b1,prod-2e19d8e9,2023-09-09,43364
1,usr-cddb9eb8,prod-b317d5f8,2023-02-03,61984
1,usr-37b139a0,prod-649f19e5,2023-09-17,55160
1,usr-17c0fe92,prod-2e19d8e9,2023-08-07,266294
1,usr-0ec4589c,prod-0345a5aa,2023-04-18,130824
1,usr-02baa55b,prod-5020fa27,2023-12-11,239072
1,usr-91e0bbe2,prod-7ca46d04,2023-03-17,228685
1,usr-406894bd,prod-41ff6581,2023-10-14,211153
1,usr-518a9ac3,prod-0c01f40b,2023-02-22,253964
1,usr-c1e5c048,prod-ca886ffa,2023-01-26,228202
1,usr-a0575353,prod-dbdbd91d,2023-02-11,115522
1,usr-83cd1f50,prod-f8c86b29,2023-08-13,286580
1,usr-e911e6f4,prod-980f4cf3,2023-12-08,138997
1,usr-513995eb,prod-a51a16d1,2024-01-28,139859
1,usr-fd97d539,prod-2fe3d8e7,2023-09-20,106535
1,usr-e7daae4a,prod-ec954ade,2023-03-11,85923
1,usr-8adba44f,prod-d971a034,2023-11-27,61041
1,usr-cc7b218f,prod-d971a034,2023-03-30,108014
1,usr-4934e467,prod-0968fae6,2024-01-26,206493
1,usr-2608ece1,prod-650a1e42,2023-06-11,151094
1,usr-8c46fb91,prod-9823a429,2023-09-25,61308
1,usr-19926c0a,prod-b1b03834,2023-12-12,29071
1,usr-84f78a3a,prod-13e64de5,2023-04-26,97876
1,usr-d96c63ee,prod-b1b8d6d8,2023-10-18,89512
1,usr-3c352d4a,prod-0b25115e,2024-01-16,209376
1,usr-17d973ef,prod-e3faec95,2023-11-17,121384
1,usr-3fcf37a4,prod-ed1eea77,2023-05-05,54329
1,usr-007f02c6,prod-d5e7322d,2023-10-22,252122
1,usr-1dfc1beb,prod-5edd28f5,2023-04-19,297227
1,usr-a761421a,prod-528f3d74,2023-03-07,276175
1,usr-a5489e02,prod-55437120,2023-08-24,191329
1,usr-15317707,prod-e003fa43,2023-08-14,156061
1,usr-765f33ed,prod-b1b8d6d8,2023-07-09,289124
1,usr-0a1ed326,prod-7003e1e8,2023-07-15,190100
1,usr-21eaae1d,prod-ffe208b6,2023-02-15,142286
1,usr-59ba273d,prod-9358f22b,2023-01-16,114486
1,usr-ed25aa70,prod-6f8f2755,2023-10-16,214821
1,usr-99745c86,prod-f00bfa2f,2023-07-22,282133
1,usr-ebce95ed,prod-373f5fa8,2023-10-21,50280
1,usr-dcbc1ac7,prod-d317311d,2023-12-22,243866
1,usr-d52433b1,prod-2a662559,2023-11-12,266274
1,usr-03282f4d,prod-4d3ca411,2024-01-08,269115
1,usr-42a224cd,prod-f0b6fa1d,2023-04-27,168687
1,usr-91e0bbe2,prod-e91962ed,2023-05-03,132041
1,usr-707be311,prod-2d28bc3e,2023-05-03,145188
1,usr-f639d715,prod-0aec690a,2023-06-29,249443
1,usr-4a2043e9,prod-c5d8a103,2024-01-16,181159
1,usr-ed450431,prod-a46410be,2023-02-16,20933
1,usr-d4b3ddf8,prod-2eafe68f,2023-05-15,216780
1,usr-ce9dc48c,prod-f39de523,2023-04-30,247549
1,usr-671a3c2c,prod-b6d619e8,2024-01-02,123503
1,usr-33efebeb,prod-df8ea89a,2023-09-30,268574
1,usr-588afa11,prod-375c456e,2023-08-17,5376
1,usr-cb71bb86,prod-518ab8e7,2023-08-12,38925
1,usr-bbcf7f8b,prod-0be6baed,2023-11-02,184503
1,usr-b591edda,prod-75096778,2023-09-04,120441
1,usr-a9449936,prod-d971a034,2023-01-17,250801
1,usr-99387932,prod-a7643bb2,2023-01-16,226179
1,usr-2406467a,prod-07297394,2023-06-27,262410
1,usr-575220b6,prod-919534d0,2023-08-19,248963
1,usr-eb444eae,prod-5fafe853,2023-12-08,122079
1,usr-dcf2610d,prod-4f43e674,2023-10-19,158095
1,usr-d317658b,prod-1dbce41c,2023-09-30,6675
1,usr-c5a308ed,prod-36f142d0,2023-12-31,192234
1,usr-c4a77538,prod-a6b57037,2024-01-03,275091
1,usr-9ddcee95,prod-a362fb6a,2023-10-23,75442
1,usr-2dcc6710,prod-0c162ffe,2023-05-31,135119
1,usr-89b64594,prod-6d2f0390,2023-09-15,247588
1,usr-c823d887,prod-fe459970,2023-11-04,13055
1,usr-bea395f0,prod-fd444e28,2023-06-02,255777
1,usr-d5c916af,prod-4055736c,2023-01-12,276773
1,usr-63bd7d24,prod-2428adcc,2023-10-17,75784
1,usr-b803e93a,prod-daae4d3e,2023-07-21,216593
1,usr-17b9c098,prod-c8352a9b,2023-01-16,166410
1,usr-a840ec19,prod-7721264e,2023-04-04,182177
1,usr-3f5854f3,prod-751d53dc,2023-01-22,204735
1,usr-b8a6b00f,prod-effe7953,2023-09-19,283783
1,usr-f9e4791d,prod-4d3ca411,2023-12-10,75606
1,usr-014cee71,prod-6aa8fdb2,2023-09-09,155434
1,usr-3012b316,prod-5e77a43c,2023-08-04,152167
1,usr-b0ca75f8,prod-83ed0399,2023-12-16,185490
1,usr-e6157de7,prod-7fbfa778,2023-02-11,197096
1,usr-b151114e,prod-246409d7,2023-12-04,34114
1,usr-4d884589,prod-c946723a,2023-02-23,211079
1,usr-4d078e3d,prod-b2f581fe,2023-09-11,119449
1,usr-98602e22,prod-c2255e2a,2023-02-03,126037
1,usr-444d9fe6,prod-1add9905,2023-07-09,294780
1,usr-791413bf,prod-60f0fcbe,2023-11-28,99293
1,usr-ab374ed1,prod-7ef46c53,2023-05-14,43339
1,usr-cd3f99ef,prod-ea4cbcad,2023-02-26,274899
1,usr-f43eed59,prod-499a0d5b,2023-04-06,258569
1,usr-23e0eb10,prod-6345d3d4,2023-02-07,69789
1,usr-e7daae4a,prod-c740a243,2023-12-27,153435
1,usr-59abca28,prod-77bd71c1,2023-10-11,233149
1,usr-518a9ac3,prod-862b6947,2024-01-15,86301
1,usr-a0643a95,prod-f3839304,2023-08-26,261481
1,usr-2050c20f,prod-36f142d0,2023-02-10,11593
1,usr-87ce9432,prod-8e381efe,2023-10-15,147167
1,usr-f2e077f5,prod-8903a5c4,2023-05-27,258026
1,usr-da64cec7,prod-375c456e,2023-08-26,37239
1,usr-19926c0a,prod-98b24359,2023-09-20,28920
1,usr-ab374ed1,prod-f76bb69e,2023-06-28,162624
1,usr-a28df583,prod-a6b57037,2023-06-01,226924
1,usr-fcdd5bef,prod-bf4826ec,2023-10-07,44334
1,usr-06930d2f,prod-ee82a178,2023-03-16,205006
1,usr-8af206a3,prod-e27e6cf6,2024-01-22,181842
1,usr-f7587bb6,prod-b52b1ef3,2024-01-01,66127
1,usr-1b518e43,prod-6e8f53c5,2023-08-25,206988
1,usr-24b1fe50,prod-e8f5ee17,2023-06-20,17147
1,usr-5d8185a2,prod-bb72fd49,2023-11-02,151311
1,usr-a734dfa1,prod-8e88216e,2023-11-13,157949
1,usr-252af04c,prod-ce953d2c,2023-03-14,130126
1,usr-dcf2610d,prod-4b186388,2023-05-17,39999
1,usr-4e02125c,prod-c030197c,2023-07-09,251370
1,usr-06930d2f,prod-31d37f6b,2023-06-12,11570
1,usr-50c31d2b,prod-c8352a9b,2023-09-19,201412
1,usr-cd3f99ef,prod-0ade30d7,2023-08-01,245163
1,usr-5940a8b0,prod-525b1dff,2023-10-13,252742
1,usr-5fddd5e0,prod-0e5332f3,2023-08-29,96108
1,usr-fffbf315,prod-7264fae2,2023-06-14,116305
1,usr-9526250e,prod-2b34deb9,2023-06-12,58634
1,usr-85ffab45,prod-3fa34fc0,2023-09-03,121768
1,usr-689346a2,prod-f1cd8f9e,2023-12-14,92156
1,usr-79af3e4c,prod-19ace41f,2023-05-05,251735
1,usr-518a9ac3,prod-751d53dc,2023-04-07,129624
1,usr-d317658b,prod-15a0f89a,2023-03-01,216722
1,usr-40ec6fc3,prod-8949aaa7,2023-06-16,31114
1,usr-bddf60e6,prod-8883262b,2023-04-26,91340
1,usr-fffbf315,prod-0286aee1,2023-08-09,75558
1,usr-3076ff98,prod-ce953d2c,2024-01-12,261171
1,usr-59f79a59,prod-46505ab4,2023-09-21,216770
1,usr-fffbf315,prod-d1d2cc12,2023-06-02,178625
1,usr-90c3f09e,prod-8ee1fcb8,2023-02-23,48371
1,usr-06930d2f,prod-c9d749fb,2023-03-13,188925
1,usr-4d078e3d,prod-e30b8805,2023-03-08,236986
1,usr-66587839,prod-1950b642,2023-01-13,281308
1,usr-5d9e1a61,prod-c2902658,2024-01-11,115021
1,usr-b009dca1,prod-66902403,2023-04-29,274425
1,usr-ebce95ed,prod-75096778,2024-01-17,183591
1,usr-596c4741,prod-95813a9d,2023-04-25,21336
1,usr-c5335aa0,prod-115c324e,2023-11-10,60982
1,usr-d317658b,prod-e5d9a635,2023-10-11,91546
1,usr-814f938d,prod-8972f6a5,2023-06-16,239076
1,usr-fd317240,prod-e5a2b0a0,2023-06-14,211266
1,usr-1163eea7,prod-c17d010a,2023-08-10,8577
1,usr-99745c86,prod-1e410105,2023-01-21,181374
1,usr-87ce9432,prod-8e88216e,2023-10-28,29613
1,usr-ecd401c3,prod-fecb9fbe,2023-07-02,99346
1,usr-5edbd7ab,prod-ccd26651,2023-09-09,243146
1,usr-89bb5a1a,prod-77bd71c1,2023-04-12,297216
1,usr-d4b3ddf8,prod-fc5ebbf5,2023-03-01,79125
1,usr-fe43756d,prod-48a9d570,2023-12-02,264056
1,usr-74f3c0f1,prod-ddc4c95c,2023-12-11,170197
1,usr-4535bf6e,prod-2713b414,2023-12-26,171419
1,usr-d4b3ddf8,prod-c5d8a103,2023-01-13,207698
1,usr-500bbe54,prod-d6c4e9ef,2023-03-01,78485
1,usr-bbeaebb9,prod-0acdf77b,2023-03-04,26157
1,usr-518a9ac3,prod-3b3c69d0,2023-09-17,36581
1,usr-5947e2fd,prod-ffe208b6,2023-10-27,232799
1,usr-0dd354a2,prod-9b5a8c1f,2023-07-31,257500
1,usr-0514c929,prod-3eb06c98,2023-12-21,267648
1,usr-234fbdd2,prod-3c7ea7c0,2023-09-14,14478
1,usr-0bbe3b0f,prod-c8d33000,2023-01-20,119740
1,usr-226686e4,prod-5a286fa4,2023-05-30,11539
1,usr-626d9652,prod-ee82a178,2023-11-27,253384
1,usr-db06c993,prod-3c7ea7c0,2023-09-19,52330
1,usr-61c15ac5,prod-11e42c57,2023-12-27,285569
1,usr-72ccffda,prod-68b9abb4,2024-01-22,3435
1,usr-8698bec3,prod-4267c187,2023-08-29,187486
1,usr-17ab0c5f,prod-3fa34fc0,2023-06-29,285277
1,usr-b5f7409e,prod-e61f3c7b,2023-10-18,178522
1,usr-a2a4eb78,prod-2e80d516,2023-05-16,89348
1,usr-c87855e9,prod-f2db3aaf,2023-11-22,222720
1,usr-c5a308ed,prod-8409818f,2024-01-12,161726
1,usr-13270652,prod-c030197c,2023-11-09,273150
1,usr-15317707,prod-f23d07e7,2023-07-28,233873
1,usr-fe0f8e9d,prod-9380ccb8,2023-01-29,113152
1,usr-34f4de14,prod-b232c49e,2023-02-01,94357
1,usr-ac90e43b,prod-ec11ba36,2023-03-27,34479
1,usr-0f2e67ed,prod-68b334d8,2023-12-12,82595
1,usr-f86f185d,prod-ef30b8ac,2023-02-25,236826
1,usr-cbb51816,prod-0d7b857d,2023-12-15,142512
1,usr-c73ab85e,prod-7c5501fa,2023-05-15,281266
1,usr-c947eada,prod-f81f5de2,2023-06-06,282389
1,usr-ed450431,prod-980f4cf3,2023-08-26,19180
1,usr-f2e077f5,prod-ea7cbce7,2023-07-27,275834
1,usr-fde8678d,prod-db64369b,2023-05-12,92742
1,usr-44db6678,prod-5a084a3d,2023-08-02,299853
1,usr-eb148047,prod-e340f32e,2023-05-08,283380
1,usr-32e97dce,prod-916861a5,2023-10-14,257194
1,usr-234fbdd2,prod-2d28bc3e,2023-07-13,152515
1,usr-4a41ac76,prod-a6dd2e78,2023-06-18,120785
1,usr-e3ae5358,prod-5e397a4e,2023-05-11,258160
1,usr-b4b12cc2,prod-da7d9216,2023-09-21,273837
1,usr-bb5c648c,prod-de4e52ed,2023-11-08,12971
1,usr-5c54b24b,prod-8dde4f04,2024-01-14,93671
1,usr-34c7262d,prod-8eef7fa7,2023-12-28,180268
1,usr-c53ff454,prod-b765d182,2023-02-05,233301
1,usr-085637fb,prod-5b196850,2023-05-09,133299
1,usr-189e7076,prod-f9d91f29,2023-01-25,205415
1,usr-d5b40ff4,prod-9981ff8b,2023-04-24,14108
1,usr-234fbdd2,prod-45e50f9a,2023-08-30,257122
1,usr-7e8b25eb,prod-a51a16d1,2023-07-08,203648
1,usr-44db6678,prod-6976eb6b,2023-08-19,96808
1,usr-86c2b66b,prod-819bb382,2023-11-08,231515
1,usr-671a3c2c,prod-09293056,2023-07-14,65468
1,usr-40e56a4d,prod-f4bb9725,2023-04-08,167992
1,usr-c650182a,prod-94cbe251,2023-05-13,136162
1,usr-40ec6fc3,prod-f5bf24d2,2024-01-01,145765
1,usr-7def6563,prod-3877b31c,2023-08-26,231687
1,usr-b8a6b00f,prod-000243ef,2024-01-29,74655
1,usr-86c2b66b,prod-4f7bdccf,2023-06-23,9792
1,usr-b57cdd8e,prod-b6a06860,2023-04-20,291082
1,usr-234fbdd2,prod-0aec690a,2024-01-16,277630
1,usr-13270652,prod-78e8c6fe,2023-06-11,221137
1,usr-6030c159,prod-1a5cd675,2023-02-17,15472
1,usr-366b6c56,prod-e1a046ce,2023-10-23,13870
1,usr-3979c521,prod-e942d43c,2023-12-12,200414
1,usr-82955b44,prod-977849d2,2023-12-05,131274
1,usr-66587839,prod-8dde4f04,2023-10-13,275695
1,usr-e90f4a76,prod-862b6947,2023-12-16,201377
1,usr-3ab2703e,prod-7264fae2,2023-10-24,200496
1,usr-ac38c808,prod-28b1e7f6,2023-11-22,84992
1,usr-7e8b25eb,prod-1b73fb50,2023-01-29,211506
1,usr-3012b316,prod-b9369d46,2023-08-14,214792
1,usr-71da06be,prod-fbf6bd99,2023-03-08,240066
1,usr-b8a6b00f,prod-f37f16c0,2023-04-28,43218
1,usr-ac8641c4,prod-c8b5440f,2023-05-30,167072
1,usr-3ee0a362,prod-486a7a12,2023-06-13,186966
1,usr-306fc64c,prod-6573e0c2,2023-08-19,170086
1,usr-04469108,prod-a93b7e4b,2023-04-13,4609
1,usr-d0eba0fd,prod-3bcf8901,2023-09-01,58160
1,usr-ddfd359c,prod-f3839304,2023-07-07,118712
1,usr-bbd34c01,prod-aae8a0e6,2023-11-16,20468
1,usr-db7015bb,prod-0b25115e,2023-04-11,283868
1,usr-5d8185a2,prod-6994a146,2023-08-27,160471
1,usr-4a2043e9,prod-1cf005a1,2023-11-27,188269
1,usr-15d719e8,prod-21a50e26,2023-11-11,286487
1,usr-0b8510e9,prod-48a9d570,2023-04-30,95574
1,usr-d07e4b0c,prod-8fef4ee9,2023-03-04,52852
1,usr-e9ad683a,prod-19ace41f,2023-08-23,58679
1,usr-316ae0a8,prod-ccf673f2,2023-06-26,162646
1,usr-c5335aa0,prod-07548d87,2023-08-07,156219
1,usr-68677915,prod-bb72fd49,2023-02-10,268100
1,usr-918ce155,prod-18b09873,2023-04-10,112935
1,usr-ef8f4538,prod-356128dc,2023-05-12,297974
1,usr-7779e4d2,prod-980f4cf3,2023-07-21,10816
1,usr-bf539df9,prod-ad3236f1,2023-12-19,37187
1,usr-5fabae9d,prod-16c09ed9,2023-10-08,169227
1,usr-3076ff98,prod-9db32454,2023-09-23,232054
1,usr-34f4de14,prod-0d7b857d,2023-12-22,69762
1,usr-0d4459b0,prod-f2778f8a,2023-06-16,151552
1,usr-a5d3d498,prod-fe79dcca,2023-11-29,262129
1,usr-920f9794,prod-fe7dd358,2023-11-28,273090
1,usr-8243eb5e,prod-f1cd8f9e,2023-06-25,260627
1,usr-71da06be,prod-e7ddc00c,2023-12-24,106730
1,usr-e2cd8c52,prod-18b65069,2023-11-01,15481
1,usr-faf79ac7,prod-9dadf5dd,2023-04-23,221753
1,usr-8c46fb91,prod-4d3ca411,2023-12-02,273162
1,usr-e5576fac,prod-7da1d755,2023-12-30,66393
1,usr-9d7e61da,prod-ce953d2c,2023-01-11,110314
1,usr-d2975aab,prod-751c4b5d,2023-07-06,143353
1,usr-1dfc1beb,prod-e03c0ed6,2023-03-18,191748
1,usr-26502772,prod-4948038c,2023-05-13,282349
1,usr-ae915f94,prod-bbabf535,2023-12-26,192390
1,usr-d09bc153,prod-5fa51b7f,2023-11-17,79721
1,usr-fc7ae566,prod-71609853,2023-06-05,206792
1,usr-b195e0fb,prod-22114331,2023-09-30,209234
1,usr-b151114e,prod-b9b4039d,2023-05-18,258815
1,usr-c670e3f5,prod-f963b6fa,2023-05-31,278606
1,usr-49e0181a,prod-c9f49308,2023-12-21,292384
1,usr-680aa584,prod-a75e1968,2023-10-04,111714
1,usr-a6077c58,prod-e8f5ee17,2023-01-25,75814
1,usr-2aaf6a56,prod-375c456e,2023-07-14,179260
1,usr-5dee8896,prod-873c7d34,2023-06-22,225169
1,usr-382112b4,prod-88b6b43f,2023-08-31,11558
1,usr-085637fb,prod-0be6baed,2023-02-06,263985
1,usr-3aab52ef,prod-f0ba615e,2023-05-19,119211
1,usr-b4b12cc2,prod-61683336,2023-06-09,175832
1,usr-98602e22,prod-e8783aad,2023-05-05,115986
1,usr-ece69e4b,prod-1d6acb60,2023-04-28,157801
1,usr-372dec69,prod-f630b71d,2023-12-13,208857
1,usr-aded0a89,prod-4e5b31ec,2023-11-07,252711
1,usr-4eaabdf1,prod-8255b58c,2023-05-01,160215
1,usr-8b4608dc,prod-a5bb5f19,2023-11-09,176697
1,usr-cc7b218f,prod-2187e0c8,2023-11-17,79135
1,usr-2406467a,prod-043c3c78,2023-12-22,121806
1,usr-25b9b898,prod-7da1d755,2024-01-14,248160
1,usr-63bd7d24,prod-d5ec3448,2023-03-23,190501
1,usr-20b6624b,prod-4c1587af,2023-10-11,34670
1,usr-a8e79038,prod-b08abd89,2023-09-19,252351
1,usr-ecd401c3,prod-54108c12,2023-03-03,204558
1,usr-588afa11,prod-b9369d46,2023-08-05,220921
1,usr-bb5c648c,prod-a61f8af4,2023-09-24,58814
1,usr-c7763c08,prod-cef52229,2023-12-07,150126
1,usr-d6578220,prod-6fbebbe9,2023-07-29,258599
1,usr-2172bea2,prod-7643f23e,2023-06-14,237817
1,usr-827b05a6,prod-4267c187,2024-01-06,92361
1,usr-8ccd0a83,prod-5864c4e7,2023-07-21,53222
1,usr-66f357c3,prod-36f142d0,2023-04-03,220726
1,usr-bbd34c01,prod-26f20fe7,2023-02-02,28180
1,usr-fd97d539,prod-f5b594e8,2023-05-28,181759
1,usr-c6f1b3d2,prod-5ca7ce24,2023-11-27,221799
1,usr-926ac9f6,prod-ed291fbd,2023-04-25,223718
1,usr-b803e93a,prod-f5b594e8,2023-09-21,137256
1,usr-f86f185d,prod-60f0fcbe,2023-06-21,62695
1,usr-3d63c90c,prod-74aca165,2023-04-24,239243
1,usr-920f9794,prod-3bcf8901,2023-08-03,93512
1,usr-0c644555,prod-acd9ecaf,2023-02-11,117413
1,usr-a2de5aa0,prod-b84a2d08,2023-03-31,187031
1,usr-a3b882b4,prod-7ca46d04,2023-11-20,220893
1,usr-17ab0c5f,prod-c3e4c128,2023-05-08,199434
1,usr-21efc034,prod-3b3c69d0,2023-02-26,127006
1,usr-4535bf6e,prod-15a0f89a,2023-12-16,271302
1,usr-cbb51816,prod-c4151da2,2023-08-23,4616
1,usr-a6046a13,prod-d971a034,2023-08-11,219023
1,usr-c173525c,prod-5020fa27,2024-01-19,269100
1,usr-a7d53474,prod-21cb6016,2023-05-15,264246
1,usr-4a4ef4ec,prod-ceb4593a,2023-12-30,74350
1,usr-035c84bc,prod-e7feadeb,2023-12-26,117501
1,usr-5c54b24b,prod-4078d8ed,2024-01-19,277012
1,usr-3a520cce,prod-9faa78f1,2023-05-14,112553
1,usr-3012b316,prod-68cb0151,2024-01-06,136285
1,usr-99cc2a7a,prod-a3071d5e,2023-05-23,261588
1,usr-00813da2,prod-bf4826ec,2023-04-22,287268
1,usr-479baf6a,prod-edb420d4,2023-04-09,128630
1,usr-aded0a89,prod-7b23b5df,2023-11-19,15174
1,usr-cfd7b13b,prod-359317d8,2023-03-08,207074
1,usr-cd3f99ef,prod-99b36aa4,2023-08-09,88278
1,usr-d07e4b0c,prod-29e3dfe6,2023-08-22,191305
1,usr-86d78b9c,prod-dcee582b,2023-04-12,101494
1,usr-9d300478,prod-c5d8a103,2023-11-27,290597
1,usr-33efebeb,prod-5fafe853,2023-12-22,93687
1,usr-1447e27f,prod-6ec0314f,2023-06-07,291303
1,usr-26f11021,prod-2187e0c8,2023-03-06,79067
1,usr-7c60026c,prod-afc38acf,2024-01-25,211413
