bid_id_placeholder,bid_guid,auction_guid_fk,user_guid_fk,amount,bid_time,is_winning,is_cancelled
1,bid-73d2175a,auc-ba7eb3c2,usr-d8c8071f,447.4211323727122,2023-09-27,0,0
1,bid-9b670342,auc-95e1ee93,usr-fcd5ab19,896.871601257403,2023-03-26,0,0
1,bid-cb87ab97,auc-a5691bfa,usr-f66ba022,309.3601281897373,2023-06-29,0,0
1,bid-762a1eb0,auc-e0e50a97,usr-d2260722,75.56196538769568,2023-08-30,0,0
1,bid-ac12d3c4,auc-09d640b9,usr-67f49b0d,928.480980326101,2023-04-12,0,0
1,bid-f50a926d,auc-d7515a86,usr-38bb498f,397.1286800259868,2023-04-21,0,0
1,bid-41328f3a,auc-f7c5f379,usr-03e84880,503.4159979972901,2023-06-14,0,0
1,bid-abeabb0c,auc-fd387590,usr-954b130f,820.6688187876027,2023-03-30,0,0
1,bid-4f993601,auc-403feb21,usr-17a13355,465.94348218869777,2023-06-18,0,0
1,bid-d5b13eda,auc-d32e6dfb,usr-bccff7e3,775.0746890300994,2023-09-22,1,0
1,bid-299b78b5,auc-9f4c385f,usr-88a50a6e,951.9329642282053,2023-10-17,0,0
1,bid-fdff8542,auc-8b92c0ce,usr-5b0a7894,340.9003719212615,2023-08-21,0,0
1,bid-477c9509,auc-5e1d05a4,usr-328051d5,315.28111881859274,2023-08-11,0,0
1,bid-39c26246,auc-a6b0f344,usr-0bc75854,267.46480460682113,2023-04-09,0,0
1,bid-818b0af7,auc-a6297754,usr-ad0facb5,449.3054585644479,2023-06-22,0,0
1,bid-88f5bfc4,auc-2ac2d477,usr-1ba9dbd6,758.6858008092937,2023-07-31,0,0
1,bid-9f4e2d7b,auc-7f1ff858,usr-155e0ea4,517.480441126919,2023-07-22,0,0
1,bid-d45828a5,auc-b7959309,usr-a3b72ece,174.1586073458024,2023-07-17,0,0
1,bid-cba59401,auc-c0df061e,usr-98610fc6,764.4291296123961,2023-07-03,0,0
1,bid-38d7c91e,auc-a17a5f30,usr-10c868d4,503.29523010741417,2023-06-04,0,0
1,bid-56885982,auc-c1bc7d3c,usr-bccff7e3,674.1005282318448,2023-12-23,0,0
1,bid-479ab0d1,auc-51e5225b,usr-64c6a892,278.35338291298035,2023-06-05,0,0
1,bid-37b6a676,auc-2d053330,usr-02d28016,430.9520072314374,2023-09-12,0,0
1,bid-4bbf79a0,auc-403feb21,usr-6e82ff08,694.9490347182218,2023-09-24,0,0
1,bid-be39e347,auc-3624c5c5,usr-67f49b0d,457.90124900390754,2024-01-13,0,0
1,bid-6fcaaf84,auc-29854526,usr-044499b1,456.10613753663455,2023-10-21,0,0
1,bid-0e349f09,auc-7f0e6cc5,usr-5c996a68,564.6435035751068,2023-11-06,0,0
1,bid-9a10d849,auc-04e5b8c9,usr-e3d6b4bf,878.208656873813,2023-08-14,1,0
1,bid-4e2562a7,auc-707f049f,usr-f89eca00,47.13104803636286,2023-05-29,0,0
1,bid-b0653ae2,auc-25049518,usr-82895527,209.6119563212105,2023-12-26,0,0
1,bid-60d6ba7e,auc-d3455e11,usr-24bbb2d6,269.4189400125129,2023-06-28,0,0
1,bid-440c220b,auc-e7800794,usr-17a13355,275.65967082416046,2024-01-12,0,0
1,bid-6458c487,auc-66d9d3a7,usr-25d26aa6,131.2812473937344,2023-11-06,0,0
1,bid-5a2d14e5,auc-63b9c9d7,usr-e18a7b96,76.87266964601329,2023-06-23,0,0
1,bid-4ed58481,auc-5a500fcc,usr-61066281,974.4897290798245,2023-03-07,0,0
1,bid-1e68f198,auc-c41de0dc,usr-b2e46dab,673.6117175641479,2024-01-05,0,0
1,bid-cf77034d,auc-4db7d6e8,usr-4d830a76,612.7701819281754,2023-04-12,0,0
1,bid-e1c50763,auc-39d12ba2,usr-5c996a68,85.63732179223523,2023-03-27,0,0
1,bid-937f5dc8,auc-b17d34db,usr-f4f9a207,120.90024697272298,2023-12-03,0,0
1,bid-04eb7d3b,auc-18ec8e67,usr-d86bbc87,270.08519192828146,2023-06-05,0,0
1,bid-a95da364,auc-d097299b,usr-856200aa,516.3349916014578,2023-09-11,0,0
1,bid-df288f78,auc-51110b58,usr-3510ce29,124.50911080242068,2023-06-05,0,0
1,bid-3559a500,auc-3d3d2de8,usr-4ee7510a,314.74189990517795,2023-12-05,0,0
1,bid-3976085b,auc-9ea81fee,usr-02738a4f,83.42111993941505,2024-01-10,0,0
1,bid-0344b41d,auc-099d2168,usr-3190cad9,741.6517619731752,2023-10-29,0,0
1,bid-59c7111c,auc-7f1ff858,usr-f66ba022,68.38508888926022,2023-06-29,0,0
1,bid-2f5c27d7,auc-0cf32a7c,usr-039e038a,181.63564531081067,2023-10-28,1,0
1,bid-26f54a3f,auc-39389584,usr-735f86d2,334.9796784473013,2023-07-04,0,0
1,bid-30156804,auc-5f85ebf9,usr-c7722b72,895.7938014706905,2023-09-09,0,0
1,bid-7f3f9efb,auc-7293b7df,usr-b2c9fd41,441.3283810100823,2023-03-09,0,0
1,bid-7cd1d661,auc-f7c5f379,usr-e45b21c7,731.0778644212836,2023-09-05,0,0
1,bid-5e971387,auc-882a8819,usr-6e82ff08,160.12429803425687,2023-06-03,0,0
1,bid-3244d5b6,auc-e1f6415e,usr-51283925,79.4520419038611,2023-12-28,0,0
1,bid-b8bca56e,auc-130f6b40,usr-a1a37788,839.081105452338,2023-04-10,0,0
1,bid-8c77ca61,auc-c4692d66,usr-c5ec8054,58.194411839354295,2023-05-04,0,0
1,bid-ca4ffed8,auc-0a75cc99,usr-f548a45f,605.206223624662,2023-12-31,0,0
1,bid-e3f4ba60,auc-ae4ce3f1,usr-31eb8775,769.6791583146793,2023-10-04,0,0
1,bid-c7b218ed,auc-e85b427b,usr-d8642140,790.0680941987534,2023-10-16,0,0
1,bid-9809faf4,auc-7178e200,usr-5bc3f759,56.76008110681313,2023-05-15,0,0
1,bid-e2226551,auc-fed6ce03,usr-cd1d9a17,101.71301220328601,2023-10-06,0,0
1,bid-76aaea7b,auc-bd574d41,usr-d3ed7d08,536.0370104263819,2023-11-22,0,0
1,bid-c3e6c3cd,auc-69bbd45f,usr-75f1a5ed,499.09721752985695,2023-12-27,0,0
1,bid-13484d68,auc-6ff2d5f6,usr-517d8cb7,693.6203968907612,2023-05-06,0,0
1,bid-f038123e,auc-74b42b6e,usr-f2bbf589,598.3615200855284,2023-10-02,0,0
1,bid-018682fb,auc-152a8bc1,usr-32ecc7cc,783.6086905570551,2024-01-08,0,0
1,bid-2af48a5d,auc-aee162b4,usr-cb6af303,732.0868965315849,2023-06-14,0,0
1,bid-39f24c79,auc-41b49cf4,usr-d8013104,707.2240279596067,2023-10-08,0,0
1,bid-bada6e55,auc-4168dd68,usr-fa698e22,242.88236483529465,2023-11-02,0,0
1,bid-6a874dc1,auc-e1f6415e,usr-31eb8775,545.5456202613193,2023-09-17,0,0
1,bid-9b81a295,auc-3624c5c5,usr-a24b7d55,94.28045103532091,2023-10-12,0,0
1,bid-159feb70,auc-c419379f,usr-517d8cb7,50.77961114019532,2023-05-15,0,0
1,bid-dbe48720,auc-00551afe,usr-039e038a,814.7429895995734,2023-10-18,0,0
1,bid-8d454548,auc-299144f1,usr-28ae7fc8,643.0558721946201,2024-01-05,0,0
1,bid-1af3b531,auc-3d58045b,usr-ad0facb5,505.6855133278863,2023-06-12,0,0
1,bid-d31f08a4,auc-b62bf665,usr-d885a3bc,868.3323496970188,2023-09-24,0,0
1,bid-b90e73ec,auc-8aabf7d9,usr-edd1e48e,473.73353083610635,2023-10-16,0,0
1,bid-4b8ea7ba,auc-bd553d6b,usr-07f9ef77,810.9518957524076,2023-12-12,0,0
1,bid-6551acd7,auc-db4256ba,usr-e4a3b9a0,869.1132073134879,2023-03-17,0,1
1,bid-053b5ddb,auc-604dd524,usr-039e038a,362.9804522466684,2023-04-25,0,0
1,bid-469e9675,auc-98f2de15,usr-ac536fdd,448.19840984444875,2023-03-17,0,0
1,bid-b3800970,auc-3733c38d,usr-6aee717e,396.2763368812943,2023-07-08,0,0
1,bid-8fff57d4,auc-71f33277,usr-fb2463d4,798.7632242233699,2023-06-02,0,0
1,bid-6ed95501,auc-d32e6dfb,usr-4e0d240a,632.5730737190094,2023-04-04,0,0
1,bid-13257e50,auc-b962b986,usr-cf4094e8,375.10356435892345,2023-08-18,0,0
1,bid-2e5310d4,auc-46b80daf,usr-61066281,498.13716483068765,2023-12-15,0,0
1,bid-6f4ae00f,auc-2553a15c,usr-f434518c,993.9911623749153,2023-04-15,0,0
1,bid-d917f36d,auc-cd6b5358,usr-d86bbc87,32.80379203815256,2023-12-17,0,0
1,bid-10e62f5b,auc-815bcb3f,usr-3558bbdd,360.71749949913345,2023-07-22,0,0
1,bid-57333d25,auc-459fa35a,usr-cb3066b7,27.444347709979127,2023-10-05,0,0
1,bid-12bd6865,auc-5086c1a9,usr-92063100,503.2343939443679,2023-07-15,0,0
1,bid-67226f1b,auc-69eba1b4,usr-071a7f70,702.1179038704224,2023-08-10,0,0
1,bid-f93652b8,auc-51b9b898,usr-d3e0d34b,308.776056501075,2024-01-03,0,0
1,bid-321a5544,auc-e598f2ef,usr-5e401bb5,623.8186757507043,2023-10-10,0,0
1,bid-9a88bab1,auc-53c988c5,usr-76b3deed,165.2112367886066,2023-08-01,0,0
1,bid-2779e07d,auc-d67e4f10,usr-0e636010,970.0598448677155,2023-11-13,0,0
1,bid-32f0b9ea,auc-4db7d6e8,usr-4ee7510a,763.7207672962203,2023-03-27,0,0
1,bid-32c7346d,auc-ccf9d001,usr-f24a47be,461.24188576872325,2023-08-02,0,0
1,bid-156ae3e0,auc-76764e8f,usr-e5031a4d,994.8372743526509,2023-05-04,0,0
1,bid-7eec5813,auc-30fb395f,usr-4c8d32fd,173.34798280442786,2023-11-06,0,0
1,bid-77e05175,auc-b3a81e42,usr-a660a97c,643.3420060311638,2023-03-19,0,0
1,bid-a2efda80,auc-de992efc,usr-3190cad9,337.43907296969854,2023-05-19,0,0
1,bid-f76a4fb0,auc-e1f6415e,usr-f4f9a207,188.76276111691428,2023-06-13,0,0
1,bid-88df5839,auc-9598dbc9,usr-ea9dc933,634.6717228890501,2024-01-12,0,0
1,bid-e80b8d42,auc-865e4dfd,usr-0a10aa5f,340.81768818071896,2023-06-04,0,0
1,bid-ad91182b,auc-e979c5e1,usr-3032360b,47.55474167750801,2023-05-05,0,0
1,bid-a15e4caf,auc-de1b729b,usr-75f1a5ed,402.4670540311159,2023-11-29,0,0
1,bid-dda101b2,auc-08201d7c,usr-4d664edc,116.68991148886684,2023-04-18,0,0
1,bid-43553129,auc-3a53de2d,usr-c70f52dc,598.4453786553078,2023-10-06,0,1
1,bid-95a4faba,auc-e583335c,usr-75dac993,330.3693639377126,2023-04-21,0,0
1,bid-b048fbbc,auc-1428e6a2,usr-2909ac09,990.0953704533656,2023-07-17,0,0
1,bid-56d5f1e3,auc-8cdb1ba3,usr-d00aae76,262.4741228876109,2023-08-26,0,0
1,bid-7d1af497,auc-d67c17e7,usr-d816b680,931.371738116005,2023-07-20,0,0
1,bid-cf340ec7,auc-8a3d03a0,usr-7ed71dcc,917.6455902406684,2023-03-21,0,0
1,bid-0ffde8d3,auc-7f252b57,usr-4c86d48c,538.1016969982497,2023-05-28,0,0
1,bid-e77a0a99,auc-3051cb83,usr-f548a45f,747.224619210242,2023-11-02,1,0
1,bid-0532ca3b,auc-07bab005,usr-dac5c395,861.0126455054296,2023-12-21,0,0
1,bid-01f6fd42,auc-04ee1ca8,usr-28ae7fc8,203.19900104169304,2023-05-24,0,0
1,bid-dff8bb40,auc-905ccbdf,usr-c70f52dc,829.3209070104685,2024-01-15,0,0
1,bid-8a203493,auc-4168dd68,usr-dc3053e9,647.2860711316371,2023-09-03,0,0
1,bid-57779560,auc-2925feac,usr-c879d041,26.52529863921996,2023-08-20,0,0
1,bid-55c454d9,auc-0cd2216a,usr-856200aa,898.8960636903049,2023-12-22,0,0
1,bid-fb217c6d,auc-b17d34db,usr-fa698e22,623.7545587261112,2023-07-13,0,0
1,bid-f0a178e6,auc-8e5da76f,usr-0597d68f,266.53025235521574,2023-08-16,0,0
1,bid-585e1d38,auc-e8edeb6d,usr-9a015d8e,634.6447264280318,2023-12-12,0,0
1,bid-1839e67e,auc-629b7e1f,usr-6220d0a2,556.4143899001677,2023-05-09,0,0
1,bid-199d96fc,auc-eadfe077,usr-a86828e6,523.9425640296582,2023-12-08,0,0
1,bid-32843dd8,auc-35d8727c,usr-ad0facb5,472.82825969392945,2023-04-28,0,0
1,bid-0a054254,auc-36f8b94a,usr-0d767918,605.15264902041,2023-10-30,0,0
1,bid-7eb6e688,auc-94731401,usr-8b3c0733,656.5511681018849,2023-07-02,0,0
1,bid-f55ab287,auc-18ee6228,usr-1d676ed6,781.106408259269,2023-07-22,0,0
1,bid-8d26d0bf,auc-4db7d6e8,usr-587813d2,852.695067290893,2023-05-20,0,0
1,bid-ec5f9996,auc-3108d56c,usr-8fc70a13,542.7716423177346,2023-04-24,0,0
1,bid-06e53311,auc-bd574d41,usr-67f49b0d,728.8800256835418,2023-05-22,0,0
1,bid-9ec1d755,auc-c0df061e,usr-02738a4f,566.3996093614463,2023-07-02,0,0
1,bid-f05e00ff,auc-099d2168,usr-d3e0d34b,569.0807958914194,2023-05-12,0,0
1,bid-37532a03,auc-828601bc,usr-1babf2b8,655.2191291927251,2023-03-21,0,0
1,bid-b91b8302,auc-ec311ec9,usr-03e84880,833.4626466263368,2023-07-31,0,0
1,bid-aa2c10e9,auc-79ffce84,usr-98610fc6,498.49559200654,2023-04-08,0,0
1,bid-d085bbbb,auc-34dac54e,usr-f434518c,638.3414214896127,2023-12-22,0,0
1,bid-18c4f511,auc-fc15288f,usr-329e341c,975.4467207257594,2023-09-11,0,0
1,bid-970aa18c,auc-d73d5478,usr-5bc3f759,911.7663886283947,2023-12-28,0,0
1,bid-07869b1d,auc-97b6e298,usr-e38fa428,702.0378005001947,2023-08-16,0,0
1,bid-59ff2ec6,auc-ecdf8d88,usr-8a8b69e7,74.21019891792002,2023-04-03,0,0
1,bid-ca9a3c04,auc-6bff166a,usr-60f4ad6c,63.909790476654194,2023-03-26,0,0
1,bid-20f5260a,auc-c0eb8f61,usr-4844cb4c,327.0574119257022,2023-11-20,0,0
1,bid-84f79d53,auc-c927d358,usr-567871a3,892.837257673927,2023-10-29,0,0
1,bid-8e2acbda,auc-b7959309,usr-d5f7f43d,151.7179718063559,2023-04-26,0,0
1,bid-a1f20a2c,auc-de1b729b,usr-4d664edc,403.25184568218833,2023-07-30,0,0
1,bid-4c3dc779,auc-8de4c4c0,usr-8fc70a13,548.0856760074313,2023-05-15,0,0
1,bid-d335f17a,auc-f5e1ca2d,usr-14b7ede9,262.3449057028889,2023-08-12,0,0
1,bid-ce76525d,auc-4db7d6e8,usr-f01d6a7e,451.26823486021266,2023-07-03,0,0
1,bid-f2085293,auc-6d94e59b,usr-32af39e8,625.3548274625934,2023-03-11,0,0
1,bid-55fba8a4,auc-3ba9e7dd,usr-f67c2be6,934.855930582516,2023-11-17,0,0
1,bid-1a877c2c,auc-62bea23c,usr-e38fa428,769.000386001718,2023-06-16,0,0
1,bid-de460709,auc-9f4c385f,usr-ec454ed0,219.10812872582324,2023-11-22,0,0
1,bid-a8dd260b,auc-26d3977e,usr-f434518c,574.1733938226544,2023-08-26,0,0
1,bid-b4da7bbc,auc-0bc1e4d2,usr-a86828e6,253.65747928118603,2023-08-15,0,0
1,bid-001237b1,auc-828601bc,usr-b555effe,764.4890483311508,2023-10-18,0,0
1,bid-4d754cbc,auc-c71925d6,usr-b0338418,42.16001267932873,2023-06-25,0,0
1,bid-55344270,auc-66d9d3a7,usr-f89eca00,839.1143549963326,2023-11-24,0,0
1,bid-4b98e427,auc-97b6e298,usr-b63421a7,43.24968413600188,2023-12-13,0,0
1,bid-a779fff2,auc-a3a81799,usr-1a64f9e8,222.56966870841185,2023-06-04,0,0
1,bid-583784dd,auc-c0bdc812,usr-71cfa548,472.8069750005936,2023-07-01,0,0
1,bid-372312aa,auc-393b63f2,usr-afbcc355,382.3629699530351,2023-12-30,0,0
1,bid-e0169694,auc-ccdbdb4e,usr-61066281,1.1469125755374137,2023-08-18,0,0
1,bid-d5f33ed0,auc-a5691bfa,usr-31eb8775,398.2893388203551,2023-09-06,0,0
1,bid-fe0ac6d1,auc-94ab8d01,usr-51283925,542.9950040760699,2023-03-24,0,0
1,bid-ee091163,auc-1428e6a2,usr-9d8446ae,165.56876020545386,2023-11-01,0,0
1,bid-100e0e76,auc-f3e072b2,usr-32af39e8,635.9025096185563,2023-05-07,0,0
1,bid-81d0d0c9,auc-152a6e16,usr-67a12ef9,537.581771408774,2023-08-07,0,0
1,bid-073c7512,auc-1a0d1c84,usr-30f3e70f,643.8455082540413,2023-04-18,0,0
1,bid-2cfc15ce,auc-09333481,usr-5b0e70e3,570.2803169951674,2023-07-07,0,0
1,bid-5191c078,auc-52e0b9b7,usr-fece1b7c,902.6625120302311,2023-03-12,0,0
1,bid-bcebe61a,auc-9c78f716,usr-856200aa,486.9044134340203,2023-04-26,0,0
1,bid-1d82e61e,auc-828601bc,usr-4ee7510a,460.6363479025228,2023-10-11,0,0
1,bid-615612a6,auc-0cbcd379,usr-f67c2be6,998.2465516836794,2023-06-26,0,0
1,bid-01cbc3db,auc-865e4dfd,usr-4c23df88,787.5603012014085,2023-06-02,0,0
1,bid-9d3ed97a,auc-a4798b8b,usr-8c37fb97,671.3891812446955,2023-06-04,0,0
1,bid-bf98e8a8,auc-1b21c2ec,usr-5b0a7894,786.2541311115413,2024-01-05,0,0
1,bid-b8b8d808,auc-46b80daf,usr-d885a3bc,644.3804457072358,2023-10-01,0,0
1,bid-1ea04cf4,auc-86a139c0,usr-8d8c58bc,55.95638385392946,2024-01-07,0,0
1,bid-3f64bb73,auc-9ad361ad,usr-f2bbf589,993.9102115688682,2023-06-30,0,0
1,bid-15d2b3c5,auc-f7e86d1f,usr-0924ca48,800.1920049630259,2023-11-23,0,0
1,bid-b72626c2,auc-8428a438,usr-0d46edd3,378.1542310016893,2023-11-03,0,0
1,bid-0105d546,auc-0cf32a7c,usr-9dbd8bc7,856.526804362183,2023-06-10,1,0
1,bid-e56cc9f3,auc-bd553d6b,usr-4d830a76,786.6216929468605,2023-05-30,0,1
1,bid-03fcf331,auc-5a01abae,usr-63139c4c,731.7588682469017,2023-03-16,0,0
1,bid-1962a4d2,auc-8e160f99,usr-cac32514,586.1030411950528,2023-04-04,0,0
1,bid-9d76a88b,auc-08201d7c,usr-0597d68f,629.3086713391488,2023-04-12,0,0
1,bid-0ab9f166,auc-459fa35a,usr-30f3e70f,477.86726477241723,2023-06-28,0,0
1,bid-19bd82fc,auc-564718fb,usr-02738a4f,323.5485244952291,2023-07-16,0,0
1,bid-d5e4e2af,auc-9f4c385f,usr-dc3053e9,441.1081743394402,2023-07-24,0,0
1,bid-504d7fa2,auc-d9d4788e,usr-c7722b72,345.8790690294394,2023-09-08,0,0
1,bid-bb8a5ab8,auc-bdae1710,usr-df56e82a,443.76475864722414,2023-08-03,0,0
1,bid-b8fec8b3,auc-f7e86d1f,usr-38bb498f,208.2456898282573,2023-06-27,0,0
1,bid-e66c291a,auc-62bea23c,usr-43d993dc,795.2740498256403,2023-11-17,0,0
1,bid-4a4c9547,auc-0e2c7fd9,usr-5b0e70e3,55.86481435259082,2023-04-22,0,0
1,bid-ec051090,auc-512255c7,usr-5bc3f759,902.3365163852535,2023-04-08,0,0
1,bid-39999a27,auc-8b92c0ce,usr-92063100,632.1465952385181,2023-03-30,0,0
1,bid-e2eeab65,auc-053cbd64,usr-e801fcd0,976.4282645376284,2023-03-12,0,0
1,bid-a8bbc675,auc-09333481,usr-5b0a7894,912.2845156938467,2023-12-22,0,0
1,bid-ea7577f5,auc-22a2c811,usr-14b7ede9,149.11220388741322,2023-10-07,0,0
1,bid-58f90570,auc-edd5779c,usr-0583e3af,306.6868073203417,2023-11-20,0,0
1,bid-be220e0e,auc-930f8045,usr-24bbb2d6,726.9493040797641,2023-08-12,0,0
1,bid-7bea1f32,auc-80c326e9,usr-b4cc6812,623.0144024071102,2023-03-30,0,0
1,bid-a7f3ea9f,auc-88e22887,usr-a6d2a550,520.0059582233785,2023-12-23,0,0
1,bid-8a46de89,auc-30fb395f,usr-0dbca433,351.2059064916633,2023-12-17,0,0
1,bid-b4cf911a,auc-d32e6dfb,usr-4ee7510a,522.1478515276664,2023-12-21,0,0
1,bid-d5820ff4,auc-80aaddd1,usr-a6d2a550,185.93017039343363,2023-06-14,0,0
1,bid-2f09cd38,auc-3429b0db,usr-3032360b,594.9468577326443,2023-07-14,0,0
1,bid-dc234c6f,auc-9c78f716,usr-17a13355,732.7781225789146,2023-09-01,0,0
1,bid-ec819f78,auc-edd5779c,usr-6bf4b8bb,945.165156283976,2023-11-26,0,0
1,bid-e46ab774,auc-78350b9b,usr-31eb8775,895.3613156988241,2023-12-21,0,0
1,bid-74a10d83,auc-ccf9d001,usr-a130a4a5,217.4123247472614,2023-07-18,1,0
1,bid-86a355b4,auc-d0ab1bd4,usr-1ba9dbd6,283.7693759907763,2023-06-15,0,0
1,bid-acf659ef,auc-50c01ffc,usr-606088bf,280.6683904574451,2023-04-30,0,0
1,bid-506ae6fb,auc-084c6453,usr-9c6355be,828.0429926161711,2023-08-28,0,0
1,bid-901c7cd9,auc-4bc18f35,usr-0a3bb694,818.3121143078841,2023-05-18,0,0
1,bid-85c2d5ea,auc-de1b729b,usr-ad0facb5,552.0593616693111,2023-03-15,0,0
1,bid-6a9bb51e,auc-403feb21,usr-bee48d6b,779.1938973364158,2023-03-05,0,0
1,bid-74354d2d,auc-94ab8d01,usr-28ae7fc8,696.6124824368392,2023-07-27,0,0
1,bid-b11f1184,auc-ef3894aa,usr-f66ba022,757.9430087109288,2023-07-03,0,0
1,bid-b9c56446,auc-393b63f2,usr-fa698e22,304.3527339729027,2023-07-14,0,0
1,bid-d15a852a,auc-6ce1663e,usr-09786814,34.17682908007676,2023-06-28,0,0
1,bid-c5a6e335,auc-08201d7c,usr-6756b9ae,714.7683567945091,2023-05-17,0,0
1,bid-8021ed37,auc-6c9f1c55,usr-4c8d32fd,416.3706329295941,2023-05-16,0,0
1,bid-1d986892,auc-c71925d6,usr-4c86d48c,448.1268089606994,2024-01-08,0,0
1,bid-7db9e8f6,auc-d3455e11,usr-07f9ef77,488.24280036825246,2023-11-28,0,0
1,bid-114765a2,auc-c71fa2ee,usr-43d993dc,812.8339696437171,2023-07-26,0,0
1,bid-2c92a6da,auc-5c0a89e9,usr-24bbb2d6,106.48395093714952,2023-07-03,0,0
1,bid-58048087,auc-dd0500e2,usr-039e038a,761.4213775799188,2023-06-03,0,0
1,bid-f1cb676e,auc-f891391d,usr-9a015d8e,628.8257014719138,2023-06-07,0,0
1,bid-085d1fd0,auc-db81d193,usr-31eb8775,455.3481562085867,2024-01-09,0,0
1,bid-a9d5d125,auc-3eae10b8,usr-4c8d32fd,552.1678747688029,2023-05-27,0,0
1,bid-d3e9715c,auc-ae4ce3f1,usr-fcd5ab19,243.20808922271473,2023-04-08,0,0
1,bid-0de34343,auc-0bc1e4d2,usr-328051d5,175.11810554677524,2023-11-29,0,0
1,bid-67d5f40f,auc-c82ae6ca,usr-bf2a3290,835.7320910828205,2023-07-22,0,0
1,bid-96289cc2,auc-f7e86d1f,usr-fe88e05a,301.5481807616539,2023-03-27,0,0
1,bid-8d38da12,auc-26d3977e,usr-587813d2,723.4540879180206,2023-07-22,0,0
1,bid-9968327c,auc-c58ff08a,usr-e586ad9a,506.33968115356436,2023-11-03,0,0
1,bid-30cf89d1,auc-a3129906,usr-039e038a,463.7648591172439,2023-06-19,0,0
1,bid-a448066a,auc-fc15288f,usr-46ca183c,355.84840186145095,2023-09-27,0,0
1,bid-e783f9e6,auc-69bbd45f,usr-a3b72ece,590.5601245878163,2023-09-20,0,0
1,bid-b03e2976,auc-c0bdc812,usr-18e5deed,469.6606043012191,2023-05-17,0,0
1,bid-07f53ea3,auc-15c55bdd,usr-f66ba022,847.6001805468261,2023-10-11,0,0
1,bid-64348ef4,auc-715ac17c,usr-329e341c,910.6687117451827,2023-05-02,0,0
1,bid-392b014a,auc-7f1ff858,usr-d86bbc87,309.9302333047827,2023-12-31,0,0
1,bid-e7463c6e,auc-7e0f6b55,usr-4d830a76,996.1061582612191,2023-09-22,0,0
1,bid-31b40162,auc-c41de0dc,usr-b4cc6812,127.95280654806514,2023-10-19,0,0
1,bid-f9fbfdd3,auc-130f6b40,usr-3558bbdd,323.86959751392374,2023-08-15,0,0
1,bid-d2d25276,auc-9f4c385f,usr-38bb498f,301.11772360286386,2023-12-12,0,0
1,bid-794f07bf,auc-e8edeb6d,usr-d3ed7d08,503.5188451665404,2023-05-15,0,0
1,bid-51638a81,auc-30c1f612,usr-517d8cb7,646.0044246338094,2023-09-16,0,0
1,bid-24f7fec1,auc-b4d358d0,usr-5c996a68,614.6402693023855,2023-08-31,0,0
1,bid-e6a4afaf,auc-d73d5478,usr-17a13355,393.0010238324867,2023-06-18,0,0
1,bid-18db5c40,auc-e3c9b322,usr-bea1b101,732.8834519660745,2023-05-07,0,0
1,bid-9634812d,auc-ecdf8d88,usr-9451dee1,90.15196731169246,2023-10-08,0,0
1,bid-00a8dfc6,auc-d151882e,usr-5b0a7894,309.46312752335336,2023-11-26,0,0
1,bid-61c20ca3,auc-0cd2216a,usr-4a2b8292,261.8596387128949,2023-04-30,0,0
1,bid-02cca774,auc-3105a639,usr-fab88057,672.5413972963406,2024-01-08,0,0
1,bid-6f12eff6,auc-20e8011d,usr-ba1ffa8a,472.6312337136335,2023-10-17,0,0
1,bid-982061bc,auc-f3e072b2,usr-d8c8071f,707.9778366315356,2023-04-13,0,0
1,bid-cf64087b,auc-74b42b6e,usr-44d7c355,133.53046294410242,2023-03-20,0,0
1,bid-9900dcf9,auc-08a38da7,usr-31eb8775,246.42361952403803,2023-04-27,0,0
1,bid-6a624a4f,auc-3635f0ff,usr-46ca183c,134.15438642945114,2023-08-17,1,0
1,bid-46077c55,auc-8e5da76f,usr-5a052815,961.468740361508,2023-07-14,0,0
1,bid-a8a45d69,auc-a3a81799,usr-2ed6a909,644.5841377063429,2023-10-24,0,0
1,bid-39b244c7,auc-435b3249,usr-86dc3cfe,538.3964531481242,2023-05-19,0,0
1,bid-a8c81cba,auc-6d29bc77,usr-6bf4b8bb,233.3121992716913,2023-08-14,0,0
1,bid-9d90483f,auc-a17a5f30,usr-f66ba022,124.95826880123825,2023-10-08,0,0
1,bid-a02546e5,auc-e0fde4ad,usr-e18a7b96,154.58399125577347,2023-08-08,0,0
1,bid-973b6198,auc-80aaddd1,usr-e4a3b9a0,569.7837521788414,2024-01-07,0,0
1,bid-4a89ce54,auc-bec84e6f,usr-d2771e28,591.4509735608285,2023-10-21,0,0
1,bid-382544a6,auc-66d9d3a7,usr-ff41e9fc,602.4560666642187,2023-03-21,0,0
1,bid-1526fd75,auc-e598f2ef,usr-44d7c355,423.80934703424833,2023-11-08,0,0
1,bid-a99d472c,auc-2dd06fbc,usr-607f1a08,814.4080879662049,2023-12-14,0,0
1,bid-7145dcb0,auc-2553a15c,usr-df040af4,175.3707700327486,2023-03-20,0,0
1,bid-31abe9ac,auc-b962b986,usr-950a4b93,599.0808582933182,2023-09-18,0,0
1,bid-8e596874,auc-9c5336c8,usr-09010cf1,837.47538412415,2023-08-04,0,0
1,bid-3f07d46f,auc-cd1f86f2,usr-a1046e7c,844.574796335501,2023-08-30,0,0
1,bid-16b0d13b,auc-30fb395f,usr-4c86d48c,360.1586683683565,2023-05-03,0,0
1,bid-531edab2,auc-0bc1e4d2,usr-3510ce29,330.44097290168224,2023-12-18,0,0
